schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,149,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,150,ratchet-single-down-clean,hid,13250207132041,23622311250,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,151,ratchet-single-down-clean,cgevent,318004971169,0,,,,,,,,,,,12,0,12.088791,0.000000,121,0,0,0,0,0,0,0,0,0
1,152,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,153,ratchet-single-down-clean,hid,13250229094250,23644273459,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,154,ratchet-single-down-clean,cgevent,318005498262,0,,,,,,,,,,,12,0,12.394806,0.000000,124,0,0,0,0,0,0,0,0,0
1,155,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,156,ratchet-single-down-clean,hid,13250265107625,23680286834,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,157,ratchet-single-down-clean,cgevent,318006362583,0,,,,,,,,,,,11,0,11.989197,0.000000,120,0,0,0,0,0,0,0,0,0
1,158,ratchet-single-down-clean,hid,12096743804166,0,4319413456,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,159,ratchet-single-down-clean,hid,13250310119166,23725298375,4319413456,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,160,ratchet-single-down-clean,cgevent,318007442860,0,,,,,,,,,,,11,0,11.865616,0.000000,119,0,0,0,0,0,0,0,0,0
