schema_version,sequence,scenario,source,event_timestamp_ns,elapsed_ns,device_id,device_product,vendor_id,product_id,usage_page,usage,report_id,hid_value,hid_logical_min,hid_logical_max,line_delta_y,line_delta_x,fixed_delta_y,fixed_delta_x,point_delta_y,point_delta_x,raw_delta_y,raw_delta_x,accelerated_delta_y,accelerated_delta_x,is_continuous,scroll_phase,momentum_phase,scroll_count
1,175,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,176,timing-diagnostic-agent-off,hid,13090817850625,1003891959,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,177,timing-diagnostic-agent-off,cgevent,314179628415,0,,,,,,,,,,,14,0,14.332718,0.000000,144,0,0,0,0,0,0,0,0,0
1,178,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,179,timing-diagnostic-agent-off,hid,13090840686666,1026728000,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,180,timing-diagnostic-agent-off,cgevent,314180176480,0,,,,,,,,,,,14,0,14.256531,0.000000,143,0,0,0,0,0,0,0,0,0
1,181,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,182,timing-diagnostic-agent-off,hid,13090847753458,1033794792,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,183,timing-diagnostic-agent-off,cgevent,314180346083,0,,,,,,,,,,,14,0,14.407059,0.000000,145,0,0,0,0,0,0,0,0,0
1,184,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,185,timing-diagnostic-agent-off,hid,13090870656541,1056697875,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-3,-127,127,,,,,,,,,,,,,,
1,186,timing-diagnostic-agent-off,cgevent,314180895757,0,,,,,,,,,,,13,0,13.929581,0.000000,140,0,0,0,0,0,0,0,0,0
1,187,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,188,timing-diagnostic-agent-off,hid,13090892674750,1078716084,4341105712,MX Master 3 Mac,1133,45091,1,56,2,-2,-127,127,,,,,,,,,,,,,,
1,189,timing-diagnostic-agent-off,cgevent,314181424194,0,,,,,,,,,,,13,0,13.596466,0.000000,136,0,0,0,0,0,0,0,0,0
1,190,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,191,timing-diagnostic-agent-off,hid,13090981566125,1167607459,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,192,timing-diagnostic-agent-off,cgevent,314183557587,0,,,,,,,,,,,-2,0,-2.465576,0.000000,-25,0,0,0,0,0,0,0,0,0
1,193,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,194,timing-diagnostic-agent-off,hid,13090997967166,1184008500,4341105712,MX Master 3 Mac,1133,45091,1,56,2,3,-127,127,,,,,,,,,,,,,,
1,195,timing-diagnostic-agent-off,cgevent,314183951212,0,,,,,,,,,,,-6,0,-6.337372,0.000000,-64,0,0,0,0,0,0,0,0,0
1,196,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,197,timing-diagnostic-agent-off,hid,13091012789541,1198830875,4341105712,MX Master 3 Mac,1133,45091,1,56,2,4,-127,127,,,,,,,,,,,,,,
1,198,timing-diagnostic-agent-off,cgevent,314184306949,0,,,,,,,,,,,-10,0,-10.399796,0.000000,-104,0,0,0,0,0,0,0,0,0
1,199,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,200,timing-diagnostic-agent-off,hid,13091020846750,1206888084,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,201,timing-diagnostic-agent-off,cgevent,314184500322,0,,,,,,,,,,,-11,0,-11.014160,0.000000,-111,0,0,0,0,0,0,0,0,0
1,202,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,203,timing-diagnostic-agent-off,hid,13091027908125,1213949459,4341105712,MX Master 3 Mac,1133,45091,1,56,2,3,-127,127,,,,,,,,,,,,,,
1,204,timing-diagnostic-agent-off,cgevent,314184669795,0,,,,,,,,,,,-11,0,-11.901688,0.000000,-120,0,0,0,0,0,0,0,0,0
1,205,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,206,timing-diagnostic-agent-off,hid,13091035778458,1221819792,4341105712,MX Master 3 Mac,1133,45091,1,56,2,2,-127,127,,,,,,,,,,,,,,
1,207,timing-diagnostic-agent-off,cgevent,314184858683,0,,,,,,,,,,,-12,0,-12.325409,0.000000,-124,0,0,0,0,0,0,0,0,0
1,208,timing-diagnostic-agent-off,hid,12096743804166,0,4341105712,MX Master 3 Mac,1133,45091,12,568,2,0,-127,127,,,,,,,,,,,,,,
1,209,timing-diagnostic-agent-off,hid,13091042759625,1228800959,4341105712,MX Master 3 Mac,1133,45091,1,56,2,3,-127,127,,,,,,,,,,,,,,
